Year,Rank,Artist,Title,Lyrics,Sentiment,Sentiment_Score,Emotion_1,Emotion_1_Score,Emotion_2,Emotion_2_Score,Topic,Topic_Score
1996,23,Backstreet Boys,Get Down (You're The One For Me),"You're the one for me You're my ecstasy You're the one I need Hey yeah Oh-oh-oh, oh yeah Get down, get down And move it all around Get down, get down And move it all around Hey baby love, I need a girl like you But tell me if you feel it too I'm in delusion every minute, every hour My heart is crying out for you I feel in heaven when I look in your eyes I know that you are the one for me (One for me) You drive me crazy 'Cause you're one of a kind I want your lovin' and I want it right now Get down, get down And move it all around Get down, get down And move it all around Get down, get down And move it all around Get down, get down And move it all around Oooh baby, you're so fine I'm gonna make you mine Your lips they taste so sweet You're the one for me You're my ecstasy You're the one I need [Verse 2: Toni Cottura, AJ & All ] Bang bang bang Here we come, here we slam It's the Fun Factory with the BSB's All the girls get on your knees Tryin' to scream or touch me please Backstreet Boys, are you with it? (Yeah) AJ, hit it Come on, girl and get down Smack it up, flip it, and move it all around Here it is if you wanna get with this Put you on the top of my list, uh! I feel in heaven when I look in your eyes I know that you are the one for me (One for me) Yes, you drive me crazy 'Cause you're one of a kind I want your lovin' and I want it right now Get down, get down And move it all around (You better get down) Get down, get down And move it all around (You better move around) Get down, get down And move it all around (Hey yeah!) Get down, get down And move it all around Oooh baby, you're so fine I'm gonna make you mine Your lips they taste so sweet You're the one for me You're my ecstasy You're the one I need I feel in heaven when I look in your eyes I know that you are the one for me (One for me) Yeah, you drive me crazy 'Cause you're one of a kind I want your lovin' baby and I want it right now Whoa-oh-oh, whoa-oh-oh! Whoa-oh-oh, whoa-oh-oh! Whoa-oh-oh, whoa-oh-oh! Whoa-oh-oh, whoa-oh-oh! You're the one for me You're my ecstasy You're the one I need Get down (get down), get down (get down) And move it all around Get down (get down), get down (get down) And move it all around Get down (get down), get down (get down) And move it all around Get down (get down), get down (get down) And move it all around Get down (get down), get down (get down) And move it all around Get down (get down), get down (get down) Get down, get down, yeah",positive,0.9041513800621033,neutral,0.27262642979621887,joy,0.23506025969982147,Escapism and Partying,0.29883480072021484
1996,24,Everything But The Girl,Missing,"I step off the train I'm walking down your street again And past your door But you don't live there anymore It's years since you've been there Now you've disappeared somewhere Like outer space You've found some better place And I miss you Like the deserts miss the rain And I miss you Like the deserts miss the rain Could you be dead? You always were two steps ahead Of everyone We'd walk behind while you would run I look up at your house And I can almost hear you shout Down to me Where I always used to be And I miss you Like the deserts miss the rain And I miss you Like the deserts miss the rain Back on the train I ask why did I come again Can I confess I've been hanging around your old address? And the years have proved To offer nothing since you moved You're long gone But I can't move on And I miss you Like the deserts miss the rain And I miss you Like the deserts miss the rain I step off the train I'm walking down your street again And past your door I guess you don't live there anymore It's years since you've been there Now you've disappeared somewhere Like outer space You've found some better place And I miss you And I miss you You've found some better place And I miss you Like the deserts miss the rain And I miss you, yeah Like the deserts miss the rain And I miss you Like the deserts miss the rain And I miss you, yeah Like the deserts miss the rain Like the deserts miss the rain Like the deserts miss the rain",neutral,0.5825623273849487,sadness,0.9576484560966492,neutral,0.019578974694013596,Nostalgia and Memories,0.39556068181991577
1996,25,Babylon Zoo,Spaceman,"Pungent smells, they consummate my home Beyond the black horizon, trying to take control See my girl, she shivers in her bones The sun and zenith rising, trying to take us all There's a fire between us So where is your God? There's a fire between us I can't get off the carousel, I can't get off the carousel I can't get off the carousel, I can't get off this world The sickening taste Homophobic jokes Images of fascist votes Beam me up, 'cause I can't breathe Spaceman I always wanted you to go into space, man I killed you all, I killed you all I killed.. I killed you all, I killed all It's time to terminate the great wide world Morbid fascinations, television takes control Decimation, different races fall Electronic information tampers with your soul There's a fire between us So where is your God? There's a fire between us I can't get off the carousel, I can't fall off this world The sickening taste Homophobic jokes Images of fascist votes Beam me up, 'cause I can't breathe Spaceman I always wanted you to go into space, man (intergalactic Christ) Spaceman I always wanted you to go into space, man (intergalactic Christ) Babylon Zoo Babylon Zoo Babylon Zoo, Babylon Zoo Babylon Zoo, Babylon Zoo Babylon Zoo, Babylon Zoo Babylon Zoo Spaceman I always wanted you to go into space, man (intergalactic Christ) Spaceman I always wanted you to go into space, man (intergalactic Christ) Spaceman, Spaceman, Spaceman, Spaceman Spaceman, Spaceman, Spaceman, Spaceman Spaceman Spaceman Space Space",negative,0.6767115592956543,disgust,0.6275123357772827,fear,0.19677281379699707,Social Issues and Protest,0.21339315176010132
1996,26,DJ BoBo,Pray,"Pray Turn the night into a glory day Pray Stand up for the rules and pray We can make it a better place When we pray for freedom It doesn't matter what kind of race When we pray for freedom So let's live for the promised land Living in harmony So let's live with a helping hand Dreams of a new generation And we pray What has happened to paradise? In motion or paralysed Isolation, immigration Frustration all over the nation We've been waisting most of our time Just talking about things and that's no sign Recognize the advice It is more than only an exercise Remember of the world so far away Where people stay and pray every day They have their hopes they have their chance They pray for peace and tolerance Remember of past time paradise A system without any compromise Let me say we can find a way Stand up for the rules and pray We can make it a better place When we pray for freedom It doesn't matter what kind of race When we pray for freedom So let's live for the promised land Living in harmony So let's live with a helping hand Dreams of a new generation And we pray Pray What has happened to paradise Is it turned into a world of sorrow and lies So many people don't care about rules Honest people seem to be the fools Time to wise up, time to rise up Open your eyes up,- to the top Hold a dream against the wind Close your eyes and let it in I've heard of a world so far away Where people stay and pray every day They have no god, no sovereign They pray for their rules and so they win Remember of pastime paradise We've been living in, no compromise Let me say, we can find a way Stand up for the rules and pray We can make it a better place When we pray for freedom It doesn't matter what kind of race When we pray for freedom So let's live for the promised land Living in harmony So let's live with a helping hand Dreams of a new generation And we pray Pray Pray We can make it a better place When we pray for freedom It doesn't matter what kind of race When we pray for freedom So let's live for the promised land Living in harmony So let's live with a helping hand Dreams of a new generation And we pray Pray",positive,0.5621709227561951,anger,0.9754679799079895,fear,0.00696213636547327,Nostalgia and Memories,0.6464033126831055
1996,27,2Pac feat. Dr. Dre,California Love,"California love, we-ooh California knows how to party California knows how to party In the city of L.A. In the city of good ol' Watts In the city, city of Compton We keep it rockin', we keep it rockin' (Ooh) Now, let me welcome everybody to the Wild, Wild West A state that's untouchable like Eliot Ness The track hits your eardrum like a slug to your chest Pack a vest for your Jimmy in the city of sex We in that sunshine state where the bomb-ass hemp be The state where you never find a dance floor empty And pimps be on a mission for them greens Lean mean money-makin'-machines servin' fiends I've been in the game for ten years makin' rap tunes Ever since honeys was wearin' Sassoon Now it's '95 and they clock me and watch me Diamonds shinin', lookin' like I robbed Liberace It's all good, from Diego to the Bay Your city is the bomb if your city makin' pay (Uh) Throw up a finger if you feel the same way Dre puttin' it down for Californ-i-a California (California) knows how to party (Knows how to party) California (West Coast) knows how to party (Yes, they do, that's right) In the city of L.A. (City of L.A.; Los Angeles) (Yeah) In the city of good ol' Watts (Good ol' Watts) In the city, city of Compton (City of Compton) Keep it rockin' (Keep it rockin'), keep it rockin' (Come on, come on, come on) Yeah, now make it shake, c'mon [Post-Chorus: Roger Troutman & Dr. Dre ] Shake it, shake it, baby (Come on, come on, come on) Shake, shake it (Shake it, baby) Shake, shake it, mama (Come on, come on, come on) Shake it, Cali (Come on, come on, shake it, Cali ) Shake it (We don't care), shake it, baby (Baby, right; that's right, uh ) Shake it, shake it (Shake, shake, shake, shake) Shake it, shake it, mama (Shake, shake it, shake, shake) Shake it, Cali (Shake it now) [Verse 2: 2Pac & Dr. Dre ] Out on bail, fresh out of jail, California dreamin' Soon as I step on the scene, I'm hearin' hoochies screamin' Fiendin' for money and alcohol, the life of a Westside player Where cowards die and the strong ball Only in Cali, where we riot, not rally, to live and die In L.A., we wearin' Chucks, not Ballys ( Yeah, that's right, uh ) Dressed in Locs and Khaki suits and ride is what we do Flossin' but have caution, we collide with other crews Famous because we throw grams Worldwide, let 'em recognize from Long Beach to Rosecrans Bumpin' and grindin' like a slow jam It's Westside, so you know the Row won't bow down to no man Say what you say, but give me that bomb beat from Dre Let me serenade the streets of L.A. From Oakland to Sac-town, the Bay Area and back down Cali is where they put they mack down, give me love California (California) knows how to party (Ain't no stoppin') California (Do-do-do-do-do) knows how to party (Come on, baby) In the city (South Central) of L.A. (L.A.) In the city of good ol' Watts (That's right) In the city, city of Compton (Yup, yup) We keep it rockin' (Keep it rockin'), we keep it rockin' (Yeah, yeah) Now make it shake, uh [Post-Chorus: Roger Troutman & Dr. Dre ] Shake, shake it, baby ( Uh, shake) Shake, shake it ( Uh, yeah; shake it, Cali) Shake it, shake it, mama (Yeah) Shake it, Cali ( Shake it, Cali ) Shake it, shake it, baby ( Shake it, Cali ) Shake it, shake it ( Uh, uh ) Shake it, shake it, mama ( West Coast ) Shake it, Cali ( Uh ) Yeah, uh Uh, Long Beach in the house, uh, yeah Oaktown Oakland definitely in the house (Ha, ha-ha-ha-ha) Frisco, Frisco (Yeah) Hey, you know L.A. up in this Pasadena, where you at? Yeah, Inglewood Inglewood always up to no good Even Hollywood are tryna get a piece, baby Sacramento, Sacramento, where you at? Uh, yeah Throw it up, y'all, throw it up, throw it up I can't see ya California love Let's show these fools how we do it on this Westside 'Cause you and I know it's the best side",positive,0.714116096496582,fear,0.8242865204811096,neutral,0.09341460466384888,Escapism and Partying,0.40752938389778137
1996,27,George Michael,Jesus To A Child,"Kindness in your eyes I guess you heard me cry You smiled at me like Jesus to a child I'm blessed I know Heaven sent and Heaven stole You smiled at me like Jesus to a child And what have I learned from all this pain I thought I never feel the same about anyone Or anything again But now I know When you find a love When you know that it exists Then the lover that you miss Will come to you on those cold, cold nights When you've been loved When you know it holds such bliss Then the lover that you kissed Will comfort you when there's no hope in sight Sadness in my eyes No one guessed and no one tried You smiled at me like Jesus to a child Loveless and cold With your last breath, you saved my soul You smiled at me like Jesus to a child And what have I learned from all these tears? I've waited for you all those years Then just when it began He took your love away But I still say When you find a love When you know that it exists Then the lover that you miss Will come to you on those cold, cold nights When you've been loved When you know it holds such bliss Then the lover that you kissed Will comfort you when there's no hope in sight So the words you could not say I'll sing them for you And the love we would have made I'll make it for two For every single memory Has become a part of me You will always be My love Well, I've been loved so I know just what love is And the lover that I kissed Is always by my side Oh, the lover I still miss Was Jesus to a child",positive,0.8805834650993347,sadness,0.5897236466407776,joy,0.3326190710067749,Nostalgia and Memories,0.38330331444740295
1996,29,Fettes Brot,Jein,"Yeah Was geht ab? Es ist 1996 Meine Freundin ist weg und bräunt sich in der Südsee (Allein?) Ja, mein Budget war klein (Na fein) Herein, willkommen im Verein Ich wette, heute machen wir erneute fette Beute Treffen seute Bräute und lauter nette Leute Warum dauernd trauern? Wow, schaut euch diese Frau an Schande, dazu bist du imstande? Kaum ist deine Herzallerliebste aus dem Lande Und du Hengst denkst längst an 'ne andere Was soll ich denn heulen? Ihr wisst, dass ich meiner Freundin treu bin Ich bin brav, aber ich traf eben my first love Ich darf zwar nur im Schlaf, doch auf sie war ich schon immer scharf Habt ihr den Blick geahnt, den sie mir eben durchs Zimmer warf? Oh mein Gott, wat hat der Trottel sott What a pretty woman, das Glück ist mit die Dummen Wenn ich die stummen Blicke schicke Sie wie Rummenigge kicke, meint ihr, checkt sie das? Du bist durchschaubar wie Plexiglas Uh, sie kommt auf dich zu Na, kleiner, hast du Bock auf Schweinereien? Ja klar, äh nein, ich mein jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? Jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? Ich habe einen Freund ( Ein guter? ) Sozusagen mein bester Und ich habe ein Problem, ich steh' auf seine Freundin Nicht auf seine Schwester? Würd' ich auf die Schwester steh'n, hätt' ich nicht das Problem Dass wir haben, wenn er, sie und ich uns seh'n Kommt sie in den Raum, wird mir schwindelig Sag' ich, sie will nichts von mir, dann schwindel' ich Ich will sie, sie will mich, das weiß sie, das weiß ich Nur mein bester Freund, der weiß es nicht Und somit sitz' ich sozusagen in der Zwickmühle Und das ist auch der Grund, warum ich mich vom Schicksal gefickt fühle Warum hat er die schönste Frau zur Frau? Mit dem schönsten Körperbau Und ist sie schlau? Genau Es steigen einem die Tränen in die Augen, wenn man sieht Was mit mir passiert und was mit mir geschieht Es erscheinen Engelchen und Teufelchen auf meiner Schulter Engel links, Teufel rechts Lechz, nimm dir die Frau, sie will es doch auch Kannst du mir erklären, wozu man gute Freunde braucht? „Halt, der will dich linken“, schreit der Engel von der Linken Weißt du nicht, dass sowas scheiße ist und Lügner stinken? Und so streiten sich die beiden um mein Gewissen Und ob ihr's glaubt oder nicht, mir geht es echt beschissen Doch während sich der Teufel und der Engel anschrei'n Entscheide ich mich für ja, nein, ich mein jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? Jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? Ich schätz' jetzt bin ich der Solist in unserem Knabenchor Hey Schiff, was hast'n heute Abend vor? Hm, ich mach' hier nur noch meine Strophe fertig Pack meine Siebensachen und dann werd' ich Mich zu meiner Freundin begeben, denn wenn man ehrlich gesteht Sind solche netten, ruhigen Abende eher spärlich gesät Aha und dabei biste eingeladen Auf das beste aller Feste auf der Gästeliste eingetragen Und wenn du nicht mitkommst, dann hast du echt was verpasst Und wen wundert's? Es wird fast die Party des Jahrhunderts Ähm, Lust hätt ich ja eigentlich schon Oh, es klingelt just das Telefon, hallo? Und sie sacht: „Es wär schön, wenn du bei mir bleibst Heut Nacht, ich dacht' das wär abgemacht?“ Wisst ihr, ich liebe diese Frau und deswegen Komm' ich von der Traufe in den Regen Na, was ist nun Schiffmeister, kommst du mit, du Kollegenschwein? Ja, äh nein, ich mein jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? Äh, jein ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein? ( Ja-, ja oder nein? ) Soll ich's wirklich machen oder lass' ich's lieber sein?",neutral,0.7364605665206909,surprise,0.8842760920524597,neutral,0.0562831275165081,Nostalgia and Memories,0.2400035560131073
1996,30,Take That,How Deep Is Your Love,"And when you rise in the morning sun I feel you touch my hand in the pouring rain And the moment that you wander far from me I wanna feel you in my arms again And you come to me on a summer breeze Keep you warm in your love, then you softly leave And it's me you need to show How deep is your love? How deep is your love? I really need to learn Cos were living in a world of fools Breaking us down when they All should let us be We belong to you and me I believe in you You know you're the door to my very soul You're the light in my deepest, darkest hour You're my savior when I fall And you may not think that I care for you When you know down inside That I really do And it's me you need to show How deep is your love? How deep is your love? I really need to learn Cos were living in a world of fools Breaking us down when they All should let us be We belong to you and me",positive,0.6379040479660034,sadness,0.7248483896255493,fear,0.12025733292102814,Nostalgia and Memories,0.22677409648895264
1996,30,Faithless,Salva mea,"How can I change the world If I can't even change myself? How can I change the way I am? I don't know, I don't know I wanna take a look at the world behind these eyes Every nook, every cranny reorganize Realize my face don't fit the way I feel What's real? I need a mirror to check my face is in place In case of upheaval, fundamental movement below What's really going on I wanna know But yo, it don't show on the outside, so slide Just below my skin I'm screaming... I need a mirror for my spirit Yeah, can you hear it? When I get deep, wanna hear my soul sleep Not drowning, tumbling around and around in the voices Like a crowd in my head so loud I wonder what it's like to be dead I hope it's quiet, noise in my head like a riot Any remedy you have for me I'll try it Just below my skin I'm screaming... I'm going deep, so deep that I can't sleep The pills ain't cheap but the bill is deep So I lick a fifth of booze and a spliff Try to snooze But whose dream am I in? This is win or lose Put down the drink. Try not to think Let it go, fundamental movement below And yo, reality is dreaming Just below my skin I'm screaming...",negative,0.6148486137390137,fear,0.31212499737739563,surprise,0.28504231572151184,Mental Health and Struggles,0.29727134108543396
1996,32,RMB,Spring,"(Hey Carter, so i'll see you after school? In your dreams...) She say she love me how I love her too I can't fathom getting back with you We got history that's old news I can't stop thinking about youuuu Youuuu Don't get me started I was kind hearted Till this bitch broke my heart and turned me to a artist I mean I was a artist but that was inspiration When I tango with the mic it's like a conversation I mean the back and forth is effortless And shawty she a snack, little lower where the beverage is We be in the poor mans double R, smoking and fucking off Then nodding off, then waking up, then pouring up, then nodding off And that's all nice and so good But I treat that like backwoods I rather not but I would But that don't mean that I should I got time to blow I can't waste my nights I got fire flows These beats catch alight I can't find your soul Guess that's not for me, I got options now They all hot for me.. and you ain't the only one She say she love me how I love her too I can't fathom getting back with you We got history that's old news I can't stop thinking about youuuu Youuuu Yeah You did me dirty, no repercussions Like all for nothing, like now it's all or nothing Like I'ma get this money, snap about it, tweet about it Act like I don't know you bitches You lack ambition I bet I find you where I last left you That's a premonition But I ain't hating baby God bless you It's always sunny in my little bubble Left the liq, now it's wine with bubbles She know she finer than a mother Got her ass from her mother And I smash on the gas when that ass call me over And I know she trouble But I'm still at her crib like on the double I'm talking Barney Rubble That mean I'm coming through, rocks on me I got a rock for you if you down to rock with me We could just talk or maybe exchange top Cause mama you got shit these bitches just can't top So shorty just do you and bet you they just watch She say she love me how I love her too I can't fathom getting back with you We got history that's old news I can't stop thinking about youuuu Youuuu",positive,0.6283491253852844,neutral,0.2724510729312897,anger,0.23465143144130707,Heartbreak and Breakup,0.2305542230606079
1996,33,Peter Andre feat. Bubbler Ranx,Mysterious Girl,"Baby girl, I said tonight is your lucky night Peter Andre along wid Bubbla Ranks on de mic I stop and stare at you Walking on the shore I try to concentrate My mind wants to explore The tropical scent of you Pick's me up above And girl when I look at you Oh I fall in love And no doubt you look so fine And girl I wanna make you mine I want to be with a woman just like you And no doubt I'm the only man Who can love you like I can So just let me be with the woman that I love Baby girl, shine like a looking glass! Oh, oh, oh, oh, oh, oh Mysterious girl I wanna get close to you Oh, oh, oh, oh, oh, oh Mysterious girl Move your body close to mine Girl you are me heart's desire And you alone a set me soul on fire Me tell dem Girl you are me heart's desire And you alone - watch dis Watching the sun go down The tide is drifting in We can get closer now And feel the warmth within Cause I'm looking in your eyes Feeling so alive And girl when you touch me It's time to take it through the night Girl I wanna be with you I wanna spend the night with you I need to be with the woman that I love And girl I wanna do to you All the things you want me to I need to be with the woman that I love Baby girl, let your love release! Oh, oh, oh, oh, oh, oh Mysterious girl I wanna get close to you Oh, oh, oh, oh, oh, oh Mysterious girl Move your body close to mine Well I've been sitting by the phone hoping you'd call When time me hear your voice I feel ten feet tall Body weh you have a make de man dem a bawl Man a trip over man when time your name call Your pretty looks surround me like a flowers a bloom And I love the smell of your Elizabeth Taylor perfume Your personality alone light up de room Just one kiss alone a make me heart go boom Oh, oh, oh, oh, oh, oh Mysterious girl I wanna get close to you (Come on now, come on now) Oh, oh, oh, oh, oh, oh Mysterious girl Move your body close to mine Girl you are me heart's desire And you alone a set me soul on fire Oh, oh, oh, oh, oh, oh Mysterious girl I wanna get close to you",positive,0.8658865690231323,joy,0.586348831653595,neutral,0.15685828030109406,Romantic Love,0.3459859788417816
1996,34,Mark Morrison,Return Of The Mack,"Oh-oh-oh-oh Come on Oh yeah Well, I tried to tell you so (Yes, I did) But I guess you didn't know As the saddest story goes Baby, now I got the flow 'Cause I knew it from the start Baby, when you broke my heart That I had to come again And show you that I'd win (You lied to me) All those times I said that I loved you (You lied to me) Yes, I tried, yes I tried (You lied to me) Even though you knew I'd die for you (You lied to me) Yes, I cried, yes I cried Return of the Mack (There it is) Return of the Mack (Come on) Return of the Mack (Oh my God) You know that I'll be back (Here I am) Return of the Mack (Once again) Return of the Mack (Top of the world) Return of the Mack (Watch my flow) You know that I'll be back (Here I go) So, I'm back up in the game (Hustling slow) Running things to keep my swing (All night long) Letting all the people know That I'm back to run the show 'Cause what you did you know was wrong And all the nasty things you've done (Oh-oh-oh-oh) So, baby, listen carefully While I sing my comeback song (You lied to me) 'Cause she said she'd never turn on me (You lied to me) But you did, but you did (You lied to me) All this pain you said I'd never feel (You lied to me) But I do, but I do, do, do Return of the Mack (There it is) Return of the Mack (Hold on) Return of the Mack (Don't you know?) You know that I'll be back (Here I go) Return of the Mack (Oh, little girl) Return of the Mack (Once my pearl) Return of the Mack (Up and down) You know that I'll be back (Round and round) Ah, Mark, stop lying about your big break For— (You lied to me) 'Cause she said she'd never turn on me (You lied to me) But you did, but you did (You lied to me) All this pain you said I'd never feel (You lied to me) But I do, but I do, do, do Return of the Mack (Here it is) Return of the Mack (Come on) Return of the Mack (Oh, my God) You know that I'll be back (Here I am) Return of the Mack (Once again) Return of the Mack (Top of the world) Return of the Mack (Watch my flow) You know that I'll be back (Don't you know?) Return of the Mack (Here it is) Return of the Mack (Hold on) Return of the Mack (Be strong) You know that I'll be back (Here I go) Return of the Mack (My little baby) Return of the Mack (Watch, my babe) Return of the Mack (Up and down) You know that I'll be back (Round and round)",neutral,0.5217406749725342,sadness,0.5659614205360413,disgust,0.12699101865291595,Heartbreak and Breakup,0.2621534466743469
1996,35,Robert Miles,Fable,"Tell me your fable A fable... Tell me your fable... Tell me your fable Tell me your fable... A fable... Tell me your fable... Talk to me, tenderly Sorry, I live in fantasy We'll melt together, only in one feat Talk to me, tenderly Sorry, I need some fantasy We'll melt together, only in one feat Ooh... Ahh... Ooh... Ahh... The fable... The fable... Ahh... The fable... The fable... Tell me your fable... Tell me your fable A fable A fable A fable that will never end And now, I dream Dream Dream Ooh... Ahh... Ooh... Ahh... Doo... Dooh... Ahh... Doo... Dooh... Ahh... Ooh... Ahh...",neutral,0.6131101846694946,sadness,0.404222697019577,joy,0.3709354102611542,Nostalgia and Memories,0.2559010982513428
1996,36,Tina Turner,GoldenEye,"See reflections on the water More than darkness in the depths See him surface in every shadow On the wind I feel his breath Golden eye, I found his weakness Golden eye, he'll do what I please Golden eye, no time for sweetness But a bitter kiss will bring him to his knees You'll never know How I watched you from the shadows as a child You'll never know How it feels to be the one who's left behind You'll never know the days, the nights The tears, the tears I've cried But now my time has come And time, time is not on your side See him move through smoke and mirrors Feel his presence in the crowd Other girls, they gather around him If I had him I wouldn't let him out Golden eye, not lace or leather Golden chain, take him to the spot Golden eye, I'll show him forever It'll take forever to see What I've got You'll never know How I watched you from the shadows as a child You'll never know How it feels to get so close And be denied It's a gold and honey trap I've got for you tonight Revenge, it's a kiss, this time I won't miss Now I've got you in my sight With a golden eye Golden, golden eye With a golden eye Golden eye, golden eye Golden eye, golden eye",neutral,0.6677792072296143,sadness,0.8069191575050354,anger,0.11639174073934555,Nostalgia and Memories,0.3636873960494995
1996,37,Nas,If I Ruled The World,"Martin Luther King: ""I am happy to join with you today, in what will go down in history as the greatest demonstration for freedom in the history of our nation."" Let's get back to where we used to be/ DC's here so get used to me/ if I'mma do it, I'mma do it unusually/ all I need is good vibe and cue up the beat/ if I was the king I'd reign for a golden generation/ and race wouldn't matter, neither would ya station/ the only thing that would count is never get complacent/ and everybody needs get met that are basic/ life's wasted if you don't get up off your ass/that's Y my mission's to shatter this ceiling of glass/ they call my culture bad say most of us crass/ well look at me boy I'm the symbol for class/ flow like a whip on the freeway, cruise control on/ top down sunlight giving a bath/ all I want if I ruled is to plant some seeds/ to see the scene Martin King saw in his dreams Chorus: If I ruled the world (Imagine that) I'd free all my sons (Mind, body, and soul free to travel the globe lets go) Black diamonds and pearls (Could it be if the world could be mine we'd all shine?) If I ruled the world (Still living for today in these last days of time) Social issues eradicated/ we all work in harmony problems never aggrevated/ we find a way to honor the/ hard working folks that help keep up this nation/ the teachers, the firemen, and kids that they raising/ its time to raise our minds to the constellations/ and out of the basement/ that's Y I spit it stellar for the lives that are wasting/ in hopes that they hear it and feel compelled/ to blaze the trail, succeed and live to tell the tale/ hard to fail if you understand the code/ everything that's shining ain't diamonds and gold/ the wealth that you mining better be for your soul/ we write the chapters in our own history/ so live the legacy that you want to be told over centuries/ compete against ya self no more having enemies/ keep ya circle close get rid of negative energy/ remember all good things come in trinities/ we all one entity, and if I ruled the world when I left they'd B missing me Marin Luther King: ""And when this happens, when we allow freedom to ring, when we let it ring from every village and every hamlet, from every state and every city, we will be able to speed up that day when all of God's children, black men and white men, Jews and Gentiles, Protestants and Catholics, will be able to join hands and sing in the words of the old Negro spiritual, ""Free at last! free at last! thank God Almighty, we are free at last!""",positive,0.8336262702941895,joy,0.9541711211204529,neutral,0.01784525439143181,Empowerment and Self-Confidence,0.31325045228004456
1996,37,Neneh Cherry,Woman,"You got to be fortunate, you got to be lucky now I was just sitting here; thinking good and bad But I’m the kind of woman that was built to last They tried erasing me, but they couldn’t wipe out my past To save my child I’d rather go hungry I got all of Ethiopia inside of me And my blood flows through every man In this godless land that delivered me I’ve cried so many tears even the blind can see This is a woman’s world… This is my world This is a woman’s world for this man’s girl There ain’t a woman in this world, not a woman or a little girl That can’t deliver love in a man’s world I’ve born and I’ve bred; I’ve cleaned and I’ve fed And for my healing wits I’ve been called a witch I’ve crackled in the fire and been called a liar I’ve died so many times; I’m only just coming to life My blood flows through every man and every child In this godless land that delivered me I cried so many tears even the blind can see",neutral,0.37785711884498596,sadness,0.39310985803604126,neutral,0.3516239821910858,Empowerment and Self-Confidence,0.25526317954063416
1996,39,The Prodigy,Firestarter,"Hey, hey, hey I'm the trouble starter, punkin' instigator I'm the fear addicted, the danger illustrated Hey, hey, hey I'm a fire starter, twisted fire starter Hey, hey, hey You're a fire starter, twisted fire starter Hey, hey, hey I'm a fire starter, twisted fire starter I'm the bitch you hated, filth infatuated (Yeah) I'm the pain you tasted, fell intoxicated Hey, hey, hey I'm a fire starter, twisted fire starter Hey, hey, hey You're a fire starter, twisted fire starter Hey, hey, hey Hey, hey, hey I'm the self-inflicted mind detonator, yeah I'm the one infected, twisted animator Hey, hey, hey I'm a fire starter, twisted fire starter Hey, hey, hey You're a fire starter, twisted fire starter Hey, hey, hey I'm the a starter, twisted fire starter (Starter) Hey, hey, hey Hey, hey, hey Hey, hey, hey Hey, hey, hey Hey, hey, hey",negative,0.5433607697486877,anger,0.4536657929420471,disgust,0.2665320932865143,Mental Health and Struggles,0.4168519079685211
